Group	Breeds	ID
DC	Gallus_gallus_domesticus	ypt937
DC	Gallus_gallus_domesticus	ypt938x
DC	Gallus_gallus_domesticus	ypt939
DC	Gallus_gallus_domesticus	ypt940
DC	Gallus_gallus_domesticus	ypt941
DC	Gallus_gallus_domesticus	ypt942
DC	Gallus_gallus_domesticus	ypt943
DC	Gallus_gallus_domesticus	ypt944
DC	Gallus_gallus_domesticus	ypt945
DC	Gallus_gallus_domesticus	ypt946
DC	Gallus_gallus_domesticus	ypt947
DC	Gallus_gallus_domesticus	ypt948
DC	Gallus_gallus_domesticus	ypt949
DC	Gallus_gallus_domesticus	ypt950
DC	Gallus_gallus_domesticus	ypt951
DC	Gallus_gallus_domesticus	ypt952
DC	Gallus_gallus_domesticus	ypt953
DC	Gallus_gallus_domesticus	ypt954
DC	Gallus_gallus_domesticus	ypt955
DC	Gallus_gallus_domesticus	ypt956x
DC	Gallus_gallus_domesticus	ypt957
DC	Gallus_gallus_domesticus	ypt958
DC	Gallus_gallus_domesticus	ypt959
DC	Gallus_gallus_domesticus	ypt960
DC	Gallus_gallus_domesticus	ypt961
DC	Gallus_gallus_domesticus	ypt962
DC	Gallus_gallus_domesticus	ypt963
DC	Gallus_gallus_domesticus	ypt964
DC	Gallus_gallus_domesticus	ypt965
DC	Gallus_gallus_domesticus	ypt966
DC	Gallus_gallus_domesticus	ypt971
DC	Gallus_gallus_domesticus	ypt972x
DC	Gallus_gallus_domesticus	ypt973
DC	Gallus_gallus_domesticus	ypt974
DC	Gallus_gallus_domesticus	ypt975
DC	Gallus_gallus_domesticus	ypt976
DC	Gallus_gallus_domesticus	ypt977
DC	Gallus_gallus_domesticus	ypt978
DC	Gallus_gallus_domesticus	ypt979
DC	Gallus_gallus_domesticus	ypt980
DC	Gallus_gallus_domesticus	ypt981
DC	Gallus_gallus_domesticus	ypt982
DC	Gallus_gallus_domesticus	ypt984
DC	Gallus_gallus_domesticus	yptwj
DC	Gallus_gallus_domesticus	Yt516
DC	Gallus_gallus_domesticus	Yt517
DC	Gallus_gallus_domesticus	Yt518
DC	Gallus_gallus_domesticus	Yt526
DC	Gallus_gallus_domesticus	Yt527
DC	Gallus_gallus_domesticus	Yt529
DC	Gallus_gallus_domesticus	Yt530
DC	Gallus_gallus_domesticus	Yt536
DC	Gallus_gallus_domesticus	Yt538
DC	Gallus_gallus_domesticus	YXL11
DC	Gallus_gallus_domesticus	YXL12
DC	Gallus_gallus_domesticus	YXL13
DC	Gallus_gallus_domesticus	ZJ001
DC	Gallus_gallus_domesticus	ZJ002
DC	Gallus_gallus_domesticus	ZJ003
DC	Gallus_gallus_domesticus	ZJ004
DC	Gallus_gallus_domesticus	ZY01
DC	Gallus_gallus_domesticus	ZY02
DC	Gallus_gallus_domesticus	ZY05
DC	Gallus_gallus_domesticus	ZY13
DC	Gallus_gallus_domesticus	ZY14
DC	Gallus_gallus_domesticus	ZY17
DC	Gallus_gallus_domesticus	ZY23
DC	Gallus_gallus_domesticus	ZY25
DC	Gallus_gallus_domesticus	ZY38
DC	Gallus_gallus_domesticus	ZY41
